1_PB PB,1_PB PP,2_PB PB,2_PB PP,3 PB,3 PP,3_PB PB,3_PB PP,4 PB,4 PP,4_PB PB,4_PB PP,5 PB,5 PP,5_PB PB,PB_Only PB,PB_Only PP,pb_winners,pp_winners,state_abbr,states,total_winners,date_format
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VI,Virgin Islands,0,2017-11-15
2709,606,322,93,428,101,16,8,6,1,0,0,0,0,0,6525,1652,10006,2461,VA,Virginia,12467,2017-11-15
1703,289,235,30,293,55,6,1,4,2,0,0,0,0,0,4373,640,6614,1017,WA,Washington,7631,2017-11-15
945,178,117,25,135,29,4,2,0,1,0,0,0,0,0,2336,492,3537,727,WV,West Virginia,4264,2017-11-15
2253,438,296,58,355,83,10,2,4,1,0,0,0,0,0,5532,1163,8450,1745,WI,Wisconsin,10195,2017-11-15
159,133,24,17,24,23,3,2,0,0,0,0,0,0,0,404,294,614,469,WY,Wyoming,1083,2017-11-15
2819,503,384,67,563,128,23,4,7,2,0,0,0,0,0,6415,1167,10211,1871,AZ,Arizona,12082,2017-11-11
408,443,54,55,88,103,3,2,0,5,0,0,0,0,0,1087,935,1640,1543,AR,Arkansas,3183,2017-11-11
13220,0,1770,0,2649,0,100,0,40,0,2,0,0,0,0,30708,0,48489,0,CA,California,48489,2017-11-11
1291,1209,164,171,248,216,7,10,4,5,0,0,0,0,0,3066,2707,4780,4318,CO,Colorado,9098,2017-11-11
1559,896,254,120,353,210,9,7,5,2,0,0,0,0,0,3695,1996,5875,3231,CT,Connecticut,9106,2017-11-11
608,136,96,16,111,25,4,0,2,0,0,0,0,0,0,1417,253,2238,430,DE,Delaware,2668,2017-11-11
263,59,30,10,57,18,1,1,0,0,0,0,0,0,0,602,118,953,206,DC,Dist. of Columbia,1159,2017-11-11
11489,3589,1576,469,2173,688,75,17,39,11,1,1,0,1,0,25994,7985,41347,12761,FL,Florida,54108,2017-11-11
3722,448,536,71,803,89,31,0,6,5,0,0,0,0,0,8750,1116,13848,1729,GA,Georgia,15577,2017-11-11
803,221,104,31,163,59,4,1,1,1,0,0,0,0,0,1817,549,2892,862,ID,Idaho,3754,2017-11-11
3447,638,470,101,713,137,28,1,10,1,0,0,0,0,0,7989,1586,12657,2464,IL,Illinois,15121,2017-11-11
2585,613,344,100,492,137,17,5,15,2,0,0,0,0,0,5862,1413,9315,2270,IN,Indiana,11585,2017-11-11
1293,564,181,69,297,128,6,3,2,0,0,0,0,0,0,2835,1304,4614,2068,IA,Iowa,6682,2017-11-11
1202,172,184,24,211,32,16,1,2,0,0,0,0,0,0,2659,413,4274,642,KS,Kansas,4916,2017-11-11
2226,348,289,54,445,82,25,1,10,2,0,0,0,0,0,5027,824,8022,1311,KY,Kentucky,9333,2017-11-11
2268,766,294,117,424,160,13,1,6,4,0,0,0,0,0,5120,1787,8125,2835,LA,Louisiana,10960,2017-11-11
373,347,54,52,96,65,1,4,3,1,0,0,0,0,0,801,831,1328,1300,ME,Maine,2628,2017-11-11
2737,399,385,55,503,90,12,2,6,1,0,0,0,0,0,6352,937,9995,1484,MD,Maryland,11479,2017-11-11
2813,382,417,57,648,112,23,4,14,0,0,0,0,0,0,6171,816,10086,1371,MA,Massachusetts,11457,2017-11-11
3580,442,507,72,763,102,20,2,17,2,1,0,0,0,0,8116,1031,13004,1651,MI,Michigan,14655,2017-11-11
2068,187,285,33,390,46,19,1,5,2,0,0,0,0,0,4541,470,7308,739,MN,Minnesota,8047,2017-11-11
2741,275,392,43,612,53,24,3,9,2,0,0,0,0,0,6480,594,10258,970,MO,Missouri,11228,2017-11-11
241,161,45,22,50,34,2,3,0,1,0,0,0,0,0,541,354,879,575,MT,Montana,1454,2017-11-11
1077,212,160,33,247,39,12,2,1,1,0,0,0,0,0,2339,426,3836,713,NE,Nebraska,4549,2017-11-11
912,177,135,22,197,47,11,2,5,1,0,0,0,0,0,1981,386,3241,635,NH,New Hampshire,3876,2017-11-11
4874,657,684,100,1025,193,37,2,15,4,0,1,0,0,0,11082,1574,17717,2531,NJ,New Jersey,20248,2017-11-11
645,266,89,31,108,66,8,0,3,0,0,0,0,0,0,1588,571,2441,934,NM,New Mexico,3375,2017-11-11
9583,901,1308,137,1976,226,56,10,26,1,2,0,0,0,0,21634,2074,34585,3349,NY,New York,37934,2017-11-11
3445,1370,504,171,690,299,16,10,10,5,0,0,0,0,0,8091,3250,12756,5105,NC,North Carolina,17861,2017-11-11
147,194,29,24,18,29,1,2,1,0,0,0,0,0,0,389,402,585,651,ND,North Dakota,1236,2017-11-11
2892,839,400,122,599,186,15,8,11,2,1,0,0,0,0,6695,1896,10613,3053,OH,Ohio,13666,2017-11-11
744,698,97,108,134,154,6,3,2,2,0,1,0,0,0,1813,1679,2796,2645,OK,Oklahoma,5441,2017-11-11
1539,296,231,46,270,55,6,3,9,0,0,0,0,0,0,3437,683,5492,1083,OR,Oregon,6575,2017-11-11
5443,1805,709,263,946,349,39,11,13,5,0,0,0,0,0,11975,4060,19125,6493,PA,Pennsylvania,25618,2017-11-11
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,1,PR,Puerto Rico,5,2017-11-11
670,242,101,33,172,57,5,4,3,1,0,0,0,0,0,1602,529,2553,866,RI,Rhode Island,3419,2017-11-11
1456,1245,194,167,296,259,6,10,7,6,1,0,0,1,0,3411,2746,5371,4434,SC,South Carolina,9805,2017-11-11
317,128,56,17,73,21,4,1,1,0,0,0,0,0,0,701,286,1152,453,SD,South Dakota,1605,2017-11-11
2443,1161,365,146,411,216,13,6,9,5,1,0,0,0,0,5513,2735,8755,4269,TN,Tennessee,13024,2017-11-11
6495,2924,925,390,1239,527,40,15,20,6,0,1,0,0,0,15368,6724,24087,10587,TX,Texas,34674,2017-11-11
166,153,17,23,45,40,0,1,1,1,0,0,0,0,0,340,302,569,520,VT,Vermont,1089,2017-11-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VI,Virgin Islands,0,2017-11-11
2961,743,401,109,594,176,25,2,15,1,1,0,0,0,0,6745,1659,10742,2690,VA,Virginia,13432,2017-11-11
1624,269,193,36,273,52,10,4,4,0,0,0,0,0,0,3939,635,6043,996,WA,Washington,7039,2017-11-11
1008,202,136,34,176,51,13,3,3,0,0,0,0,0,0,2192,461,3528,751,WV,West Virginia,4279,2017-11-11
2240,455,300,59,429,119,21,2,9,2,1,0,0,0,0,5261,1076,8261,1713,WI,Wisconsin,9974,2017-11-11
190,147,25,9,31,26,2,1,0,0,0,0,0,0,0,382,281,630,464,WY,Wyoming,1094,2017-11-11
2650,475,379,55,527,112,28,9,4,2,1,1,0,0,0,5947,1028,9536,1682,AZ,Arizona,11218,2017-11-08
399,337,57,54,77,72,1,2,0,0,0,0,0,0,0,883,826,1417,1291,AR,Arkansas,2708,2017-11-08
12040,0,1552,0,2321,0,69,0,37,0,0,0,0,0,0,27253,0,43272,0,CA,California,43272,2017-11-08
1087,913,143,144,179,176,8,12,4,5,1,0,0,0,0,2487,2062,3909,3312,CO,Colorado,7221,2017-11-08
1331,751,214,113,322,152,13,9,4,2,0,0,0,0,0,2986,1589,4870,2616,CT,Connecticut,7486,2017-11-08
474,103,62,19,103,28,1,1,1,0,0,0,0,0,0,1122,219,1763,370,DE,Delaware,2133,2017-11-08
262,60,35,9,61,19,1,1,4,0,0,0,0,0,0,540,131,903,220,DC,Dist. of Columbia,1123,2017-11-08
8337,2626,1158,345,1696,617,58,16,25,8,1,1,0,0,0,19182,6008,30457,9621,FL,Florida,40078,2017-11-08
3313,448,420,62,681,86,31,2,9,2,2,0,0,0,0,7348,935,11804,1535,GA,Georgia,13339,2017-11-08
750,224,120,33,131,42,9,5,3,0,0,0,0,0,0,1613,471,2626,775,ID,Idaho,3401,2017-11-08
3124,675,457,90,650,135,25,4,5,3,0,0,0,0,0,7017,1583,11278,2490,IL,Illinois,13768,2017-11-08
2200,521,296,76,394,119,19,4,6,1,0,0,0,0,0,5013,1212,7928,1933,IN,Indiana,9861,2017-11-08
1099,500,155,65,215,91,11,3,2,2,0,0,0,0,0,2521,1113,4003,1774,IA,Iowa,5777,2017-11-08
1010,147,137,15,198,30,9,1,6,1,0,0,0,0,0,2399,333,3759,527,KS,Kansas,4286,2017-11-08
1947,380,284,49,347,78,10,2,5,1,0,0,0,0,0,4412,691,7005,1201,KY,Kentucky,8206,2017-11-08
2048,743,284,95,395,142,14,4,9,2,0,0,0,0,0,4585,1635,7335,2621,LA,Louisiana,9956,2017-11-08
247,309,38,43,66,77,1,2,0,1,0,0,0,0,0,653,652,1005,1084,ME,Maine,2089,2017-11-08
2223,356,311,43,447,83,16,2,6,0,1,0,0,0,0,5046,787,8050,1271,MD,Maryland,9321,2017-11-08
2560,372,355,45,556,70,23,1,7,1,1,0,0,0,0,5542,787,9044,1276,MA,Massachusetts,10320,2017-11-08
3226,429,451,70,680,97,21,5,9,0,0,0,0,0,0,7368,961,11755,1562,MI,Michigan,13317,2017-11-08
1939,184,271,26,378,36,20,1,9,1,0,0,0,0,0,4366,457,6983,705,MN,Minnesota,7688,2017-11-08
2643,259,344,26,517,55,13,1,7,1,0,0,0,0,0,5946,545,9470,887,MO,Missouri,10357,2017-11-08
236,161,37,17,49,31,1,1,0,1,0,0,0,0,0,570,343,893,554,MT,Montana,1447,2017-11-08
987,181,139,27,210,40,10,1,1,0,0,0,0,0,0,2209,432,3556,681,NE,Nebraska,4237,2017-11-08
803,157,120,18,183,29,3,0,0,2,0,0,0,0,0,1670,306,2779,512,NH,New Hampshire,3291,2017-11-08
4576,679,665,113,918,144,37,5,18,4,0,0,0,0,0,10256,1448,16470,2393,NJ,New Jersey,18863,2017-11-08
559,243,99,34,96,53,5,2,1,0,0,0,0,0,0,1333,520,2093,852,NM,New Mexico,2945,2017-11-08
8284,885,1083,124,1697,178,53,4,23,1,0,0,0,0,0,18756,1872,29896,3064,NY,New York,32960,2017-11-08
2629,1119,367,126,565,265,18,5,7,2,0,0,0,0,0,6271,2363,9857,3880,NC,North Carolina,13737,2017-11-08
134,178,16,12,24,20,2,0,0,2,0,0,0,0,0,343,394,519,606,ND,North Dakota,1125,2017-11-08
2505,682,335,104,547,148,16,8,15,1,0,0,0,0,0,5801,1600,9219,2543,OH,Ohio,11762,2017-11-08
643,600,79,89,117,106,4,1,1,3,0,0,0,0,0,1400,1350,2244,2149,OK,Oklahoma,4393,2017-11-08
1353,316,180,49,268,48,7,0,9,0,0,0,0,0,0,3074,659,4891,1072,OR,Oregon,5963,2017-11-08
4336,1496,624,209,939,353,38,11,11,5,0,0,1,0,0,9778,3406,15727,5480,PA,Pennsylvania,21207,2017-11-08
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,PR,Puerto Rico,4,2017-11-08
608,213,75,30,133,39,11,2,2,0,0,0,0,0,0,1268,404,2097,688,RI,Rhode Island,2785,2017-11-08
1216,961,138,131,226,226,9,9,4,4,0,0,0,0,0,2710,2189,4303,3520,SC,South Carolina,7823,2017-11-08
281,116,42,16,69,25,1,1,1,1,0,0,0,0,0,722,248,1116,407,SD,South Dakota,1523,2017-11-08
1864,907,242,149,347,162,11,7,9,4,0,0,0,0,0,4357,2133,6830,3362,TN,Tennessee,10192,2017-11-08
5085,2376,682,297,1021,486,29,16,13,8,1,0,0,0,0,11631,5526,18462,8709,TX,Texas,27171,2017-11-08
152,121,22,20,36,26,0,4,1,1,0,0,0,0,0,284,258,495,430,VT,Vermont,925,2017-11-08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VI,Virgin Islands,0,2017-11-08
2343,603,322,93,518,136,19,4,10,1,0,0,0,0,0,5543,1445,8755,2282,VA,Virginia,11037,2017-11-08
1495,242,219,32,279,55,7,0,6,1,1,0,0,0,0,3451,605,5458,935,WA,Washington,6393,2017-11-08
908,216,118,25,175,46,9,3,4,0,0,0,0,0,0,1993,430,3207,720,WV,West Virginia,3927,2017-11-08
2037,485,325,55,386,84,10,6,6,0,0,0,0,0,0,4742,1007,7506,1637,WI,Wisconsin,9143,2017-11-08
162,123,24,19,31,16,0,0,0,0,0,0,0,0,0,359,323,576,481,WY,Wyoming,1057,2017-11-08
3064,651,419,73,433,76,26,4,8,2,0,0,0,0,0,7314,1466,11264,2272,AZ,Arizona,13536,2017-11-04
540,577,59,73,89,71,6,5,0,2,0,0,0,0,0,1256,1300,1950,2028,AR,Arkansas,3978,2017-11-04
13876,0,1786,0,1908,0,94,0,29,0,0,0,0,0,0,32759,0,50452,0,CA,California,50452,2017-11-04
1301,1251,160,143,185,178,3,15,4,3,0,0,0,0,0,2929,2933,4582,4523,CO,Colorado,9105,2017-11-04
1659,950,240,126,225,135,7,1,6,1,0,0,0,0,0,3957,2438,6094,3651,CT,Connecticut,9745,2017-11-04
652,148,92,27,87,14,3,2,3,0,0,0,0,0,0,1619,354,2456,545,DE,Delaware,3001,2017-11-04
351,79,44,9,51,10,1,0,0,0,0,0,0,0,0,772,182,1219,280,DC,Dist. of Columbia,1499,2017-11-04
11763,3978,1549,505,1749,566,80,28,25,12,1,0,1,0,0,28184,9298,43352,14387,FL,Florida,57739,2017-11-04
4354,648,608,81,656,65,20,0,10,2,0,2,0,0,0,10317,1503,15965,2301,GA,Georgia,18266,2017-11-04
899,330,125,43,129,45,7,3,1,0,0,0,0,0,0,2166,665,3327,1086,ID,Idaho,4413,2017-11-04
3794,810,454,112,584,91,21,5,11,1,0,2,0,0,0,8800,1961,13664,2982,IL,Illinois,16646,2017-11-04
2962,772,364,76,414,97,8,5,11,2,0,0,0,0,0,6930,1809,10689,2761,IN,Indiana,13450,2017-11-04
1339,646,186,73,208,97,4,5,4,2,0,0,1,0,0,2982,1428,4724,2251,IA,Iowa,6975,2017-11-04
1480,193,191,25,211,28,10,1,4,1,1,0,0,0,0,3546,439,5443,687,KS,Kansas,6130,2017-11-04
2362,490,319,57,377,59,10,2,2,3,0,0,0,0,0,5687,1096,8757,1707,KY,Kentucky,10464,2017-11-04
2417,938,311,134,403,105,15,5,7,1,0,0,0,0,0,5737,2259,8890,3442,LA,Louisiana,12332,2017-11-04
316,368,47,61,61,59,2,1,1,0,0,0,0,0,0,843,952,1270,1441,ME,Maine,2711,2017-11-04
2805,509,426,59,473,105,18,4,7,1,0,0,0,0,0,6973,1179,10702,1857,MD,Maryland,12559,2017-11-04
3133,573,418,73,436,62,20,1,7,1,0,0,0,0,0,7580,1249,11594,1959,MA,Massachusetts,13553,2017-11-04
4056,618,502,84,571,73,17,1,12,2,0,0,0,0,0,9623,1321,14781,2099,MI,Michigan,16880,2017-11-04
2046,256,287,33,308,29,12,3,6,0,0,0,0,0,0,4966,611,7625,932,MN,Minnesota,8557,2017-11-04
3064,350,367,34,443,47,20,0,6,0,0,0,0,0,0,7547,780,11447,1211,MO,Missouri,12658,2017-11-04
291,195,32,26,41,25,1,1,0,0,0,0,0,0,0,693,448,1058,695,MT,Montana,1753,2017-11-04
1200,243,158,32,163,34,9,2,2,0,1,0,0,0,0,2744,558,4277,869,NE,Nebraska,5146,2017-11-04
1027,232,120,31,151,30,8,1,3,1,1,0,0,0,0,2390,522,3700,817,NH,New Hampshire,4517,2017-11-04
5382,818,717,105,738,98,34,5,14,2,1,0,0,0,0,12718,2035,19604,3063,NJ,New Jersey,22667,2017-11-04
778,288,95,27,101,42,4,2,1,0,0,0,0,0,0,1795,764,2774,1123,NM,New Mexico,3897,2017-11-04
10470,1113,1377,145,1576,136,60,5,25,1,0,0,0,0,0,24561,2806,38069,4206,NY,New York,42275,2017-11-04
3749,1662,500,240,570,253,26,10,4,4,0,0,0,0,0,8971,3817,13820,5986,NC,North Carolina,19806,2017-11-04
151,208,7,25,23,19,1,2,1,2,0,0,0,0,0,397,490,580,746,ND,North Dakota,1326,2017-11-04
3166,1087,427,138,432,143,17,6,5,2,0,1,0,0,0,7550,2569,11597,3946,OH,Ohio,15543,2017-11-04
773,801,107,106,123,106,3,3,0,2,0,0,0,0,0,1849,1854,2855,2872,OK,Oklahoma,5727,2017-11-04
1690,329,239,42,234,56,79,2,1,1,2,0,0,0,0,3946,794,6191,1224,OR,Oregon,7415,2017-11-04
5512,2037,706,272,777,309,39,10,16,6,1,0,0,0,0,12955,4933,20006,7567,PA,Pennsylvania,27573,2017-11-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PR,Puerto Rico,0,2017-11-04
820,270,107,33,107,43,10,1,1,0,0,0,0,0,0,1826,669,2871,1016,RI,Rhode Island,3887,2017-11-04
1563,1415,226,180,236,184,10,10,2,2,0,0,0,0,0,3740,3428,5777,5219,SC,South Carolina,10996,2017-11-04
365,154,37,22,48,16,4,0,1,1,0,0,0,0,0,797,365,1252,558,SD,South Dakota,1810,2017-11-04
2578,1351,335,192,425,196,27,10,9,6,0,0,0,0,0,5857,3066,9231,4821,TN,Tennessee,14052,2017-11-04
6780,3435,836,415,1007,503,49,14,21,7,0,0,0,0,0,15836,8012,24529,12386,TX,Texas,36915,2017-11-04
177,171,22,27,18,18,0,0,0,0,0,0,0,0,0,433,349,650,565,VT,Vermont,1215,2017-11-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VI,Virgin Islands,0,2017-11-04
3245,909,395,100,473,124,21,7,8,3,2,0,0,0,0,7440,2157,11584,3300,VA,Virginia,14884,2017-11-04
1683,358,228,36,265,52,10,0,6,0,0,0,0,0,0,3885,719,6077,1165,WA,Washington,7242,2017-11-04
1118,274,139,33,160,40,2,1,2,0,0,0,0,0,0,2638,602,4059,950,WV,West Virginia,5009,2017-11-04
2504,579,293,74,375,87,17,3,5,1,0,0,0,0,0,5720,1376,8914,2120,WI,Wisconsin,11034,2017-11-04
211,142,44,17,27,23,2,0,0,0,0,0,0,0,0,495,366,779,548,WY,Wyoming,1327,2017-11-04
2344,425,376,75,539,147,28,4,13,1,0,0,0,0,0,5276,988,8576,1640,AZ,Arizona,10216,2017-11-01
340,371,62,63,90,91,4,3,0,3,0,0,0,0,0,821,813,1317,1344,AR,Arkansas,2661,2017-11-01
11571,0,1789,0,2954,0,106,0,67,0,2,0,0,0,0,25747,0,42236,0,CA,California,42236,2017-11-01
905,882,129,124,239,210,11,4,6,6,0,0,0,0,0,2253,2032,3543,3258,CO,Colorado,6801,2017-11-01
1203,804,201,134,312,183,7,1,8,4,0,0,0,0,0,2756,1547,4487,2673,CT,Connecticut,7160,2017-11-01
513,120,78,9,156,39,4,1,1,1,0,0,0,0,0,1128,196,1880,366,DE,Delaware,2246,2017-11-01
268,60,46,11,58,16,4,0,1,1,0,0,0,0,0,624,136,1001,224,DC,Dist. of Columbia,1225,2017-11-01
8224,2653,1259,443,2139,729,69,28,43,14,1,1,0,0,0,17957,5744,29692,9612,FL,Florida,39304,2017-11-01
3224,460,480,70,712,112,24,3,16,3,0,0,0,0,0,6883,996,11339,1644,GA,Georgia,12983,2017-11-01
676,196,102,38,160,49,2,0,4,0,0,0,0,0,0,1477,475,2421,758,ID,Idaho,3179,2017-11-01
3000,631,378,116,609,162,19,6,7,5,0,0,0,0,0,6414,1356,10427,2276,IL,Illinois,12703,2017-11-01
1920,508,287,76,468,144,21,8,6,1,2,0,0,0,0,4209,1074,6913,1811,IN,Indiana,8724,2017-11-01
995,462,133,76,235,107,9,7,8,4,0,0,0,0,0,2193,981,3573,1637,IA,Iowa,5210,2017-11-01
894,147,128,18,202,31,7,2,2,0,0,0,0,0,0,2069,316,3302,514,KS,Kansas,3816,2017-11-01
1731,315,265,48,444,76,6,2,8,2,1,0,0,0,0,3887,678,6342,1121,KY,Kentucky,7463,2017-11-01
1799,596,276,88,418,166,13,10,12,1,0,0,0,0,0,4018,1427,6536,2288,LA,Louisiana,8824,2017-11-01
278,295,39,45,54,84,3,1,4,1,0,0,0,0,0,594,618,972,1044,ME,Maine,2016,2017-11-01
2280,422,314,58,509,91,24,0,11,2,0,0,0,0,0,4909,806,8047,1379,MD,Maryland,9426,2017-11-01
2428,421,410,62,701,160,22,2,10,0,0,0,0,0,0,5058,720,8629,1365,MA,Massachusetts,9994,2017-11-01
3087,476,482,77,734,125,36,4,3,1,1,0,0,0,0,6773,956,11116,1639,MI,Michigan,12755,2017-11-01
1682,217,220,34,389,52,11,2,16,0,0,0,0,0,0,3698,366,6016,671,MN,Minnesota,6687,2017-11-01
2231,238,339,37,553,70,17,5,9,0,0,0,0,0,0,5074,486,8223,836,MO,Missouri,9059,2017-11-01
240,158,37,18,55,38,1,0,1,0,0,0,0,0,0,503,326,837,540,MT,Montana,1377,2017-11-01
876,194,111,25,232,45,7,1,4,1,0,0,0,0,0,1921,419,3151,685,NE,Nebraska,3836,2017-11-01
790,146,106,27,206,43,5,1,3,1,0,0,0,0,0,1641,284,2751,502,NH,New Hampshire,3253,2017-11-01
4548,640,674,121,1068,153,45,7,15,0,0,0,0,0,0,9567,1441,15917,2362,NJ,New Jersey,18279,2017-11-01
598,223,87,31,117,80,4,2,0,2,0,0,0,0,0,1219,514,2025,852,NM,New Mexico,2877,2017-11-01
8594,969,1271,139,1994,235,74,9,35,7,1,0,0,0,0,17878,1972,29847,3331,NY,New York,33178,2017-11-01
2666,1102,406,168,710,316,26,7,15,4,0,0,0,0,0,5772,2380,9595,3977,NC,North Carolina,13572,2017-11-01
132,161,19,19,24,22,1,1,0,0,0,0,0,0,0,280,353,456,556,ND,North Dakota,1012,2017-11-01
2446,750,375,107,599,213,21,5,13,3,0,1,0,0,0,5496,1670,8950,2749,OH,Ohio,11699,2017-11-01
574,526,77,70,129,131,5,0,3,4,0,0,0,0,0,1280,1174,2068,1905,OK,Oklahoma,3973,2017-11-01
1171,224,180,31,258,61,15,2,11,0,0,0,0,0,0,2608,599,4243,917,OR,Oregon,5160,2017-11-01
3968,1431,577,213,975,375,43,11,17,6,0,0,0,0,0,8741,3094,14321,5130,PA,Pennsylvania,19451,2017-11-01
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,PR,Puerto Rico,5,2017-11-01
575,210,88,29,188,68,3,2,4,0,1,0,0,0,0,1167,385,2026,694,RI,Rhode Island,2720,2017-11-01
1106,996,163,134,306,246,8,9,8,7,1,0,0,0,0,2532,2106,4124,3498,SC,South Carolina,7622,2017-11-01
272,101,39,20,61,39,4,2,2,1,0,0,0,0,0,575,243,953,406,SD,South Dakota,1359,2017-11-01
1878,845,266,123,480,216,13,9,6,6,0,0,0,0,0,3940,1980,6583,3179,TN,Tennessee,9762,2017-11-01
4944,2410,688,377,1062,517,38,22,18,16,0,0,1,0,0,11206,5320,17957,8662,TX,Texas,26619,2017-11-01
154,97,20,24,39,18,1,1,2,1,0,0,0,0,0,249,240,465,381,VT,Vermont,846,2017-11-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VI,Virgin Islands,0,2017-11-01
2448,726,386,101,606,193,25,4,13,8,1,0,0,0,0,5574,1444,9053,2476,VA,Virginia,11529,2017-11-01
1320,274,163,36,321,52,8,2,3,1,0,0,0,0,0,3173,551,4988,916,WA,Washington,5904,2017-11-01
831,173,115,25,222,49,6,1,4,2,0,0,0,0,0,1792,366,2970,616,WV,West Virginia,3586,2017-11-01
1810,440,239,61,459,121,14,3,13,1,0,0,0,0,0,4251,998,6786,1624,WI,Wisconsin,8410,2017-11-01
161,129,23,13,44,20,2,1,1,0,0,0,0,0,0,347,271,578,434,WY,Wyoming,1012,2017-11-01
2580,503,345,62,347,66,18,1,4,2,0,0,0,0,0,6872,1363,10166,1997,AZ,Arizona,12163,2017-10-28
399,415,64,53,56,54,2,6,1,0,0,0,0,0,0,1092,1100,1614,1628,AR,Arkansas,3242,2017-10-28
12625,0,1495,0,1884,0,74,0,32,0,1,0,0,0,0,32872,0,48983,0,CA,California,48983,2017-10-28
1007,1057,127,115,165,157,6,8,5,1,0,0,0,0,0,2566,2647,3876,3985,CO,Colorado,7861,2017-10-28
1450,848,182,86,176,114,7,3,3,2,1,0,0,0,0,3756,2247,5575,3300,CT,Connecticut,8875,2017-10-28
605,143,77,12,76,17,2,1,2,0,0,0,0,0,0,1572,313,2334,486,DE,Delaware,2820,2017-10-28
279,63,30,13,34,4,1,0,2,0,0,0,0,0,0,705,190,1051,270,DC,Dist. of Columbia,1321,2017-10-28
9766,3230,1148,386,1187,424,62,20,14,4,1,1,0,0,0,26681,8617,38859,12682,FL,Florida,51541,2017-10-28
3640,481,431,74,490,71,18,1,6,1,0,0,0,0,0,9480,1332,14065,1960,GA,Georgia,16025,2017-10-28
697,214,87,31,103,40,7,3,2,0,0,0,0,0,0,1859,582,2755,870,ID,Idaho,3625,2017-10-28
3265,708,372,80,455,107,16,1,6,1,0,0,0,0,0,8012,1879,12126,2776,IL,Illinois,14902,2017-10-28
2327,606,294,64,335,95,16,5,4,2,0,0,0,0,0,6113,1528,9089,2300,IN,Indiana,11389,2017-10-28
1057,482,114,65,122,62,6,1,4,2,0,0,0,0,0,2725,1315,4028,1927,IA,Iowa,5955,2017-10-28
989,132,127,28,136,22,5,1,3,1,1,0,0,0,0,2543,383,3804,567,KS,Kansas,4371,2017-10-28
2015,350,244,53,306,47,4,0,8,0,0,0,0,0,0,5209,886,7786,1336,KY,Kentucky,9122,2017-10-28
1984,718,250,79,271,88,10,5,2,2,0,0,0,0,0,5049,1977,7566,2869,LA,Louisiana,10435,2017-10-28
327,338,32,44,33,48,1,2,3,1,0,0,0,0,0,788,874,1184,1307,ME,Maine,2491,2017-10-28
2799,433,338,63,368,46,18,2,5,0,0,0,0,0,0,7136,1178,10664,1722,MD,Maryland,12386,2017-10-28
2731,391,331,49,327,36,15,0,5,1,0,0,0,0,0,7371,1172,10780,1649,MA,Massachusetts,12429,2017-10-28
3424,465,419,42,484,53,14,2,6,0,0,0,0,0,0,8834,1206,13181,1768,MI,Michigan,14949,2017-10-28
1759,189,210,17,264,19,6,1,6,0,1,0,0,0,0,4347,523,6593,749,MN,Minnesota,7342,2017-10-28
2402,268,319,33,382,27,15,1,6,0,0,0,0,0,0,6512,707,9636,1036,MO,Missouri,10672,2017-10-28
232,144,26,23,31,27,0,0,0,0,0,0,0,0,0,637,357,926,551,MT,Montana,1477,2017-10-28
909,166,123,17,142,18,3,1,2,0,0,0,0,0,0,2501,514,3680,716,NE,Nebraska,4396,2017-10-28
860,152,121,18,119,30,3,0,1,0,0,0,0,0,0,2353,457,3457,657,NH,New Hampshire,4114,2017-10-28
4875,734,603,88,650,76,35,10,10,3,1,0,0,0,0,12601,1943,18775,2854,NJ,New Jersey,21629,2017-10-28
544,233,80,15,90,35,1,0,1,0,0,0,0,0,0,1456,596,2172,879,NM,New Mexico,3051,2017-10-28
9052,993,1058,102,1261,132,56,5,23,2,0,0,0,0,0,23510,2566,34960,3800,NY,New York,38760,2017-10-28
3255,1397,415,180,414,185,16,7,6,2,0,0,0,0,0,8598,3970,12704,5741,NC,North Carolina,18445,2017-10-28
120,164,17,17,17,23,0,1,1,1,0,0,0,0,0,348,446,503,652,ND,North Dakota,1155,2017-10-28
2781,824,320,101,405,118,14,9,6,1,0,0,0,0,0,7132,2227,10658,3280,OH,Ohio,13938,2017-10-28
685,653,87,69,77,63,4,3,1,0,0,0,0,0,0,1685,1628,2539,2416,OK,Oklahoma,4955,2017-10-28
1121,264,121,37,180,68,3,1,5,0,0,0,0,0,0,2836,717,4266,1087,OR,Oregon,5353,2017-10-28
4762,1716,586,216,649,215,24,14,9,1,0,0,0,0,0,12649,4543,18679,6705,PA,Pennsylvania,25384,2017-10-28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,PR,Puerto Rico,1,2017-10-28
652,222,70,17,104,27,4,2,1,1,0,0,0,0,0,1814,671,2645,940,RI,Rhode Island,3585,2017-10-28
