date,draw_sales,jackpot,pp_sales,state,state_draw_sales,state_pp_sales
11/22/14,26230686,70,2468558,OH,637380,73258
11/22/14,26230686,70,2468558,OK,281714,63514
11/22/14,26230686,70,2468558,OR,223126,27344
11/22/14,26230686,70,2468558,PA,1461256,171652
11/22/14,26230686,70,2468558,PR,478036,174067
11/22/14,26230686,70,2468558,RI,189842,20517
11/22/14,26230686,70,2468558,SC,522588,113897
11/22/14,26230686,70,2468558,SD,92622,11472
11/22/14,26230686,70,2468558,TN,562740,85940
11/22/14,26230686,70,2468558,TX,1337436,183401
11/22/14,26230686,70,2468558,VA,635498,53843
11/22/14,26230686,70,2468558,VI,16724,5645
11/22/14,26230686,70,2468558,VT,56032,11513
11/22/14,26230686,70,2468558,WA,305440,19869
11/22/14,26230686,70,2468558,WI,470746,37480
11/19/14,22623050,60,2137621,AR,141554,30783
11/19/14,22623050,60,2137621,AZ,568824,32735
11/19/14,22623050,60,2137621,CA,2281900,NA
11/19/14,22623050,60,2137621,CO,385246,88387
11/19/14,22623050,60,2137621,CT,389200,59365
11/19/14,22623050,60,2137621,DC,70750,6179
11/19/14,22623050,60,2137621,DE,124908,8869
11/19/14,22623050,60,2137621,FL,2142724,237687
11/19/14,22623050,60,2137621,GA,638366,34137
11/19/14,22623050,60,2137621,IA,294438,40011
11/19/14,22623050,60,2137621,ID,180672,17215
11/19/14,22623050,60,2137621,IL,736840,54746
11/19/14,22623050,60,2137621,IN,491174,48560
11/19/14,22623050,60,2137621,KS,220690,13148
11/19/14,22623050,60,2137621,KY,414460,26877
11/19/14,22623050,60,2137621,LA,507468,57217
11/19/14,22623050,60,2137621,MA,514668,29509
11/19/14,22623050,60,2137621,MD,509936,32637
11/19/14,22623050,60,2137621,ME,108124,25265
11/19/14,22623050,60,2137621,MI,590944,33666
11/19/14,22623050,60,2137621,MN,385026,16202
11/19/14,22623050,60,2137621,MO,510458,20664
11/19/14,22623050,60,2137621,MT,81172,14370
11/19/14,22623050,60,2137621,NC,682904,99711
11/19/14,22623050,60,2137621,ND,64698,16042
11/19/14,22623050,60,2137621,NE,237402,19454
11/19/14,22623050,60,2137621,NH,175818,12892
11/19/14,22623050,60,2137621,NJ,936572,50657
11/19/14,22623050,60,2137621,NM,162678,18648
11/19/14,22623050,60,2137621,NY,1574696,62802
11/19/14,22623050,60,2137621,OH,541970,63797
11/19/14,22623050,60,2137621,OK,243596,54517
11/19/14,22623050,60,2137621,OR,203666,25097
11/19/14,22623050,60,2137621,PA,1261042,150112
11/19/14,22623050,60,2137621,PR,384588,138754
11/19/14,22623050,60,2137621,RI,158156,17703
11/19/14,22623050,60,2137621,SC,434126,95059
11/19/14,22623050,60,2137621,SD,81812,10285
11/19/14,22623050,60,2137621,TN,468172,71347
11/19/14,22623050,60,2137621,TX,1147868,160238
11/19/14,22623050,60,2137621,VA,540812,46244
11/19/14,22623050,60,2137621,VI,13468,4423
11/19/14,22623050,60,2137621,VT,46852,9966
11/19/14,22623050,60,2137621,WA,274924,17827
11/19/14,22623050,60,2137621,WI,416156,33317
11/15/14,25229772,50,2414172,AR,159212,35401
11/15/14,25229772,50,2414172,AZ,628304,36093
11/15/14,25229772,50,2414172,CA,2395340,NA
11/15/14,25229772,50,2414172,CO,397952,93850
11/15/14,25229772,50,2414172,CT,438654,67125
11/15/14,25229772,50,2414172,DC,76712,6568
11/15/14,25229772,50,2414172,DE,143824,10295
11/15/14,25229772,50,2414172,FL,2523050,275421
11/15/14,25229772,50,2414172,GA,734708,37704
11/15/14,25229772,50,2414172,IA,321476,44394
11/15/14,25229772,50,2414172,ID,180420,17335
11/15/14,25229772,50,2414172,IL,782090,56862
11/15/14,25229772,50,2414172,IN,604954,57557
11/15/14,25229772,50,2414172,KS,248296,14158
11/15/14,25229772,50,2414172,KY,480986,30345
11/15/14,25229772,50,2414172,LA,576194,64038
11/15/14,25229772,50,2414172,MA,568960,31973
11/15/14,25229772,50,2414172,MD,586568,36563
11/15/14,25229772,50,2414172,ME,124420,29430
11/15/14,25229772,50,2414172,MI,671346,37750
11/15/14,25229772,50,2414172,MN,404098,17150
11/15/14,25229772,50,2414172,MO,563386,22313
11/15/14,25229772,50,2414172,MT,82712,14673
11/15/14,25229772,50,2414172,NC,790004,113998
11/15/14,25229772,50,2414172,ND,65358,16251
11/15/14,25229772,50,2414172,NE,245764,20126
11/15/14,25229772,50,2414172,NH,204642,14850
11/15/14,25229772,50,2414172,NJ,976290,53179
11/15/14,25229772,50,2414172,NM,178982,20554
11/15/14,25229772,50,2414172,NY,1761164,68158
11/15/14,25229772,50,2414172,OH,623438,72644
11/15/14,25229772,50,2414172,OK,274670,62174
11/15/14,25229772,50,2414172,OR,200432,25002
11/15/14,25229772,50,2414172,PA,1420040,169429
11/15/14,25229772,50,2414172,PR,494058,180272
11/15/14,25229772,50,2414172,RI,187082,20293
11/15/14,25229772,50,2414172,SC,509886,112056
11/15/14,25229772,50,2414172,SD,80220,10166
11/15/14,25229772,50,2414172,TN,539856,83890
11/15/14,25229772,50,2414172,TX,1269318,177450
11/15/14,25229772,50,2414172,VA,603466,52017
11/15/14,25229772,50,2414172,VI,16740,5630
11/15/14,25229772,50,2414172,VT,54934,11576
11/15/14,25229772,50,2414172,WA,269628,18414
11/15/14,25229772,50,2414172,WI,462170,36639
11/12/14,22622144,40,2128350,AR,140008,30744
11/12/14,22622144,40,2128350,AZ,572584,32676
11/12/14,22622144,40,2128350,CA,2286228,NA
11/12/14,22622144,40,2128350,CO,345644,79968
11/12/14,22622144,40,2128350,CT,390490,60295
11/12/14,22622144,40,2128350,DC,71104,6058
11/12/14,22622144,40,2128350,DE,131012,9078
11/12/14,22622144,40,2128350,FL,2122232,237511
11/12/14,22622144,40,2128350,GA,633046,34031
11/12/14,22622144,40,2128350,IA,293678,39615
11/12/14,22622144,40,2128350,ID,183956,17343
11/12/14,22622144,40,2128350,IL,726546,53653
11/12/14,22622144,40,2128350,IN,496304,48556
11/12/14,22622144,40,2128350,KS,210706,12331
11/12/14,22622144,40,2128350,KY,426358,26813
11/12/14,22622144,40,2128350,LA,511452,57374
11/12/14,22622144,40,2128350,MA,527962,29839
11/12/14,22622144,40,2128350,MD,523188,33667
11/12/14,22622144,40,2128350,ME,106828,25139
11/12/14,22622144,40,2128350,MI,628730,35528
11/12/14,22622144,40,2128350,MN,361186,15124
11/12/14,22622144,40,2128350,MO,488280,20018
11/12/14,22622144,40,2128350,MT,75864,13523
11/12/14,22622144,40,2128350,NC,680404,99561
11/12/14,22622144,40,2128350,ND,61076,15334
11/12/14,22622144,40,2128350,NE,227568,18570
11/12/14,22622144,40,2128350,NH,177772,13138
11/12/14,22622144,40,2128350,NJ,962014,50699
11/12/14,22622144,40,2128350,NM,156668,17921
11/12/14,22622144,40,2128350,NY,1628248,64181
11/12/14,22622144,40,2128350,OH,584292,68291
11/12/14,22622144,40,2128350,OK,235794,53330
11/12/14,22622144,40,2128350,OR,192588,24230
11/12/14,22622144,40,2128350,PA,1271578,151634
11/12/14,22622144,40,2128350,PR,379486,136178
11/12/14,22622144,40,2128350,RI,161034,17694
11/12/14,22622144,40,2128350,SC,447246,98256
11/12/14,22622144,40,2128350,SD,74412,9215
11/12/14,22622144,40,2128350,TN,478490,73458
11/12/14,22622144,40,2128350,TX,1099576,156850
11/12/14,22622144,40,2128350,VA,531402,46001
11/12/14,22622144,40,2128350,VI,14364,4703
11/12/14,22622144,40,2128350,VT,47848,10133
11/12/14,22622144,40,2128350,WA,249466,16700
11/12/14,22622144,40,2128350,WI,419784,33578
11/08/14,47860870,203,3728969,AR,281768,59209
11/08/14,47860870,203,3728969,AZ,1115009,52374
11/08/14,47860870,203,3728969,CA,5220328,NA
11/08/14,47860870,203,3728969,CO,743678,152704
11/08/14,47860870,203,3728969,CT,823324,108917
11/08/14,47860870,203,3728969,DC,121880,9154
11/08/14,47860870,203,3728969,DE,273024,15895
11/08/14,47860870,203,3728969,FL,3907464,386359
11/08/14,47860870,203,3728969,GA,1350494,59315
11/08/14,47860870,203,3728969,IA,574390,68884
11/08/14,47860870,203,3728969,ID,335094,29376
11/08/14,47860870,203,3728969,IL,1573458,94149
11/08/14,47860870,203,3728969,IN,1028318,84615
11/08/14,47860870,203,3728969,KS,430146,21971
11/08/14,47860870,203,3728969,KY,776262,42660
11/08/14,47860870,203,3728969,LA,925736,89990
11/08/14,47860870,203,3728969,MA,1256596,53400
11/08/14,47860870,203,3728969,MD,1095764,57020
11/08/14,47860870,203,3728969,ME,185136,39771
11/08/14,47860870,203,3728969,MI,1485464,61696
11/08/14,47860870,203,3728969,MN,838588,26100
11/08/14,47860870,203,3728969,MO,1027064,32895
11/08/14,47860870,203,3728969,MT,122168,20147
11/08/14,47860870,203,3728969,NC,1316620,166615
11/08/14,47860870,203,3728969,ND,124438,28217
11/08/14,47860870,203,3728969,NE,431332,30918
11/08/14,47860870,203,3728969,NH,336904,20282
11/08/14,47860870,203,3728969,NJ,2104822,87419
11/08/14,47860870,203,3728969,NM,299868,30418
11/08/14,47860870,203,3728969,NY,3902004,116475
11/08/14,47860870,203,3728969,OH,1261508,113746
11/08/14,47860870,203,3728969,OK,494548,103122
11/08/14,47860870,203,3728969,OR,490260,45009
11/08/14,47860870,203,3728969,PA,3228338,312288
11/08/14,47860870,203,3728969,PR,663898,236451
11/08/14,47860870,203,3728969,RI,323084,30330
11/08/14,47860870,203,3728969,SC,826350,167406
11/08/14,47860870,203,3728969,SD,149112,16421
11/08/14,47860870,203,3728969,TN,870730,121368
11/08/14,47860870,203,3728969,TX,2470900,302113
11/08/14,47860870,203,3728969,VA,1077222,79299
11/08/14,47860870,203,3728969,VI,21366,6779
11/08/14,47860870,203,3728969,VT,89288,17133
11/08/14,47860870,203,3728969,WA,580596,31652
11/08/14,47860870,203,3728969,WI,795446,52825
11/05/14,40186958,178,3227821,AR,238902,51331
11/05/14,40186958,178,3227821,AZ,1015266,47322
11/05/14,40186958,178,3227821,CA,4223448,NA
11/05/14,40186958,178,3227821,CO,617886,129161
11/05/14,40186958,178,3227821,CT,650650,88828
11/05/14,40186958,178,3227821,DC,113972,8746
11/05/14,40186958,178,3227821,DE,231234,14002
11/05/14,40186958,178,3227821,FL,3154482,323002
11/05/14,40186958,178,3227821,GA,1204926,54661
11/05/14,40186958,178,3227821,IA,475280,58703
11/05/14,40186958,178,3227821,ID,293864,26659
11/05/14,40186958,178,3227821,IL,1412242,88162
11/05/14,40186958,178,3227821,IN,798704,68053
11/05/14,40186958,178,3227821,KS,354488,18296
11/05/14,40186958,178,3227821,KY,675026,38602
11/05/14,40186958,178,3227821,LA,786408,78297
11/05/14,40186958,178,3227821,MA,1193070,50523
11/05/14,40186958,178,3227821,MD,903736,49776
11/05/14,40186958,178,3227821,ME,143320,31589
11/05/14,40186958,178,3227821,MI,1275092,56011
11/05/14,40186958,178,3227821,MN,721078,23618
11/05/14,40186958,178,3227821,MO,849356,29015
11/05/14,40186958,178,3227821,MT,111144,18376
11/05/14,40186958,178,3227821,NC,1075164,141404
11/05/14,40186958,178,3227821,ND,103744,24483
11/05/14,40186958,178,3227821,NE,359222,26544
11/05/14,40186958,178,3227821,NH,284538,18015
11/05/14,40186958,178,3227821,NJ,1772800,77829
11/05/14,40186958,178,3227821,NM,266180,26731
11/05/14,40186958,178,3227821,NY,3192970,101654
11/05/14,40186958,178,3227821,OH,1080466,103706
11/05/14,40186958,178,3227821,OK,431006,91913
11/05/14,40186958,178,3227821,OR,394574,40328
11/05/14,40186958,178,3227821,PA,2723378,273216
11/05/14,40186958,178,3227821,PR,563518,198052
11/05/14,40186958,178,3227821,RI,255200,25441
11/05/14,40186958,178,3227821,SC,689978,142184
11/05/14,40186958,178,3227821,SD,131108,14806
11/05/14,40186958,178,3227821,TN,738502,104814
11/05/14,40186958,178,3227821,TX,2080822,258121
11/05/14,40186958,178,3227821,VA,916790,71013
11/05/14,40186958,178,3227821,VI,17880,5693
11/05/14,40186958,178,3227821,VT,67380,13471
11/05/14,40186958,178,3227821,WA,467958,26805
11/05/14,40186958,178,3227821,WI,680256,47257
11/01/14,38310224,159,3289309,AR,238426,52467
11/01/14,38310224,159,3289309,AZ,905012,45091
11/01/14,38310224,159,3289309,CA,3720230,NA
11/01/14,38310224,159,3289309,CO,608298,131382
11/01/14,38310224,159,3289309,CT,626358,88926
11/01/14,38310224,159,3289309,DC,106406,8321
11/01/14,38310224,159,3289309,DE,212740,13778
11/01/14,38310224,159,3289309,FL,3368066,347873
11/01/14,38310224,159,3289309,GA,1224064,55570
11/01/14,38310224,159,3289309,IA,460464,59178
11/01/14,38310224,159,3289309,ID,276180,25202
11/01/14,38310224,159,3289309,IL,1248116,81239
11/01/14,38310224,159,3289309,IN,841314,74469
11/01/14,38310224,159,3289309,KS,341426,18331
11/01/14,38310224,159,3289309,KY,668606,39008
11/01/14,38310224,159,3289309,LA,800850,82262
11/01/14,38310224,159,3289309,MA,1072900,49239
11/01/14,38310224,159,3289309,MD,871136,50056
11/01/14,38310224,159,3289309,ME,159672,35853
11/01/14,38310224,159,3289309,MI,1190534,53975
11/01/14,38310224,159,3289309,MN,685136,23568
11/01/14,38310224,159,3289309,MO,809610,29191
11/01/14,38310224,159,3289309,MT,104838,17504
11/01/14,38310224,159,3289309,NC,1099206,149029
11/01/14,38310224,159,3289309,ND,96704,23144
11/01/14,38310224,159,3289309,NE,336172,25676
11/01/14,38310224,159,3289309,NH,297690,19021
11/01/14,38310224,159,3289309,NJ,1509732,72256
11/01/14,38310224,159,3289309,NM,263180,27717
11/01/14,38310224,159,3289309,NY,2885964,93750
11/01/14,38310224,159,3289309,OH,1014590,104231
11/01/14,38310224,159,3289309,OK,396550,86126
11/01/14,38310224,159,3289309,OR,353792,37503
11/01/14,38310224,159,3289309,PA,2407490,257647
11/01/14,38310224,159,3289309,PR,665556,235948
11/01/14,38310224,159,3289309,RI,264148,26649
11/01/14,38310224,159,3289309,SC,709546,151752
11/01/14,38310224,159,3289309,SD,127420,14951
11/01/14,38310224,159,3289309,TN,753192,108333
11/01/14,38310224,159,3289309,TX,2096572,264453
11/01/14,38310224,159,3289309,VA,910604,73648
11/01/14,38310224,159,3289309,VI,19568,6377
11/01/14,38310224,159,3289309,VT,70532,14362
11/01/14,38310224,159,3289309,WA,400106,24197
11/01/14,38310224,159,3289309,WI,651080,47606
10/29/14,33638806,142,2840571,AR,206070,44194
10/29/14,33638806,142,2840571,AZ,787290,39821
10/29/14,33638806,142,2840571,CA,3504904,NA
10/29/14,33638806,142,2840571,CO,540788,114444
10/29/14,33638806,142,2840571,CT,553092,78511
10/29/14,33638806,142,2840571,DC,97612,7852
10/29/14,33638806,142,2840571,DE,181628,11713
10/29/14,33638806,142,2840571,FL,2803058,291639
10/29/14,33638806,142,2840571,GA,1006014,47001
10/29/14,33638806,142,2840571,IA,405524,51148
10/29/14,33638806,142,2840571,ID,253182,23074
10/29/14,33638806,142,2840571,IL,1143594,74255
10/29/14,33638806,142,2840571,IN,674232,60936
10/29/14,33638806,142,2840571,KS,301654,16190
10/29/14,33638806,142,2840571,KY,562250,33353
10/29/14,33638806,142,2840571,LA,734840,73625
10/29/14,33638806,142,2840571,MA,992230,44668
10/29/14,33638806,142,2840571,MD,747808,43691
10/29/14,33638806,142,2840571,ME,135290,30230
10/29/14,33638806,142,2840571,MI,998402,47754
10/29/14,33638806,142,2840571,MN,621676,21606
10/29/14,33638806,142,2840571,MO,722568,26493
10/29/14,33638806,142,2840571,MT,96326,16201
10/29/14,33638806,142,2840571,NC,930360,126691
10/29/14,33638806,142,2840571,ND,92212,22438
10/29/14,33638806,142,2840571,NE,307940,23886
10/29/14,33638806,142,2840571,NH,20874,16731
10/29/14,33638806,142,2840571,NJ,1413158,66949
10/29/14,33638806,142,2840571,NM,230692,23461
10/29/14,33638806,142,2840571,NY,2629350,87627
10/29/14,33638806,142,2840571,OH,871282,88664
10/29/14,33638806,142,2840571,OK,350626,75590
10/29/14,33638806,142,2840571,OR,311510,33612
10/29/14,33638806,142,2840571,PA,2064902,220847
10/29/14,33638806,142,2840571,PR,557282,193105
10/29/14,33638806,142,2840571,RI,223370,23124
10/29/14,33638806,142,2840571,SC,598212,124514
10/29/14,33638806,142,2840571,SD,118542,13782
10/29/14,33638806,142,2840571,TN,641238,92134
10/29/14,33638806,142,2840571,TX,1783036,227059
10/29/14,33638806,142,2840571,VA,780320,62716
10/29/14,33638806,142,2840571,VI,16530,5399
10/29/14,33638806,142,2840571,VT,60492,12149
10/29/14,33638806,142,2840571,WA,371900,22966
10/29/14,33638806,142,2840571,WI,585054,42320
10/25/14,34320960,125,2999860,AR,216820,46877
10/25/14,34320960,125,2999860,AZ,824528,41459
10/25/14,34320960,125,2999860,CA,3406058,NA
10/25/14,34320960,125,2999860,CO,541608,118345
10/25/14,34320960,125,2999860,CT,566916,81865
10/25/14,34320960,125,2999860,DC,97132,7727
10/25/14,34320960,125,2999860,DE,188876,12774
10/25/14,34320960,125,2999860,FL,3080040,319874
10/25/14,34320960,125,2999860,GA,1068386,49432
10/25/14,34320960,125,2999860,IA,419416,54488
10/25/14,34320960,125,2999860,ID,258786,23868
10/25/14,34320960,125,2999860,IL,1107978,73556
10/25/14,34320960,125,2999860,IN,758170,68560
10/25/14,34320960,125,2999860,KS,311506,17001
10/25/14,34320960,125,2999860,KY,600480,35798
10/25/14,34320960,125,2999860,LA,711606,73513
10/25/14,34320960,125,2999860,MA,943134,44382
10/25/14,34320960,125,2999860,MD,784950,45877
10/25/14,34320960,125,2999860,ME,150618,34076
10/25/14,34320960,125,2999860,MI,987050,48013
10/25/14,34320960,125,2999860,MN,607638,22292
10/25/14,34320960,125,2999860,MO,746106,27157
10/25/14,34320960,125,2999860,MT,99358,17511
10/25/14,34320960,125,2999860,NC,1003260,137213
10/25/14,34320960,125,2999860,ND,87558,21081
10/25/14,34320960,125,2999860,NE,311890,24405
10/25/14,34320960,125,2999860,NH,272574,18150
10/25/14,34320960,125,2999860,NJ,1369634,67658
10/25/14,34320960,125,2999860,NM,239170,25102
10/25/14,34320960,125,2999860,NY,2604814,87722
10/25/14,34320960,125,2999860,OH,853342,90213
10/25/14,34320960,125,2999860,OK,364744,79768
10/25/14,34320960,125,2999860,OR,303168,33446
10/25/14,34320960,125,2999860,PA,1987452,218514
10/25/14,34320960,125,2999860,PR,659448,229530
10/25/14,34320960,125,2999860,RI,243890,24589
10/25/14,34320960,125,2999860,SC,644966,137006
10/25/14,34320960,125,2999860,SD,110920,13066
10/25/14,34320960,125,2999860,TN,695834,102065
10/25/14,34320960,125,2999860,TX,1831768,234220
10/25/14,34320960,125,2999860,VA,811222,66208
10/25/14,34320960,125,2999860,VI,19122,6323
10/25/14,34320960,125,2999860,VT,65722,13269
10/25/14,34320960,125,2999860,WA,361074,22616
10/25/14,34320960,125,2999860,WI,606202,44752
10/22/14,30426498,110,2675412,AR,186194,40246
10/22/14,30426498,110,2675412,AZ,707722,36752
10/22/14,30426498,110,2675412,CA,3223334,NA
10/22/14,30426498,110,2675412,CO,497164,108010
10/22/14,30426498,110,2675412,CT,500142,73363
10/22/14,30426498,110,2675412,DC,88306,7095
10/22/14,30426498,110,2675412,DE,159284,10976
10/22/14,30426498,110,2675412,FL,2613636,278358
10/22/14,30426498,110,2675412,GA,900120,43128
10/22/14,30426498,110,2675412,IA,374220,48577
10/22/14,30426498,110,2675412,ID,231500,20777
10/22/14,30426498,110,2675412,IL,1037844,70523
10/22/14,30426498,110,2675412,IN,627168,58382
10/22/14,30426498,110,2675412,KS,276734,15606
10/22/14,30426498,110,2675412,KY,523152,31688
10/22/14,30426498,110,2675412,LA,622788,65853
10/22/14,30426498,110,2675412,MA,835262,39644
10/22/14,30426498,110,2675412,MD,680502,41334
10/22/14,30426498,110,2675412,ME,130242,29395
10/22/14,30426498,110,2675412,MI,890240,44410
10/22/14,30426498,110,2675412,MN,546244,20192
10/22/14,30426498,110,2675412,MO,650310,24309
10/22/14,30426498,110,2675412,MT,95014,16785
10/22/14,30426498,110,2675412,NC,868796,120914
10/22/14,30426498,110,2675412,ND,84946,21229
10/22/14,30426498,110,2675412,NE,282688,22620
10/22/14,30426498,110,2675412,NH,233318,15728
10/22/14,30426498,110,2675412,NJ,1253506,62578
10/22/14,30426498,110,2675412,NM,216910,22868
10/22/14,30426498,110,2675412,NY,2274268,81314
10/22/14,30426498,110,2675412,OH,751244,81680
10/22/14,30426498,110,2675412,OK,321512,70411
10/22/14,30426498,110,2675412,OR,279700,31388
10/22/14,30426498,110,2675412,PA,1809768,202237
10/22/14,30426498,110,2675412,PR,567104,194434
10/22/14,30426498,110,2675412,RI,201452,21407
10/22/14,30426498,110,2675412,SC,547108,116169
10/22/14,30426498,110,2675412,SD,106082,12446
10/22/14,30426498,110,2675412,TN,594514,87148
10/22/14,30426498,110,2675412,TX,1620042,211245
10/22/14,30426498,110,2675412,VA,704874,58767
10/22/14,30426498,110,2675412,VI,16192,5390
10/22/14,30426498,110,2675412,VT,56922,11544
10/22/14,30426498,110,2675412,WA,341516,21273
10/22/14,30426498,110,2675412,WI,536178,41255
10/18/14,31630790,100,2862639,AR,190444,41604
10/18/14,31630790,100,2862639,AZ,711794,38095
10/18/14,31630790,100,2862639,CA,3081782,NA
10/18/14,31630790,100,2862639,CO,511878,114000
10/18/14,31630790,100,2862639,CT,522960,76640
10/18/14,31630790,100,2862639,DC,90624,7559
10/18/14,31630790,100,2862639,DE,174798,12153
10/18/14,31630790,100,2862639,FL,2953996,312701
10/18/14,31630790,100,2862639,GA,947718,45184
10/18/14,31630790,100,2862639,IA,399126,53509
10/18/14,31630790,100,2862639,ID,235580,21505
10/18/14,31630790,100,2862639,IL,993148,68322
10/18/14,31630790,100,2862639,IN,719818,67225
10/18/14,31630790,100,2862639,KS,298756,16657
10/18/14,31630790,100,2862639,KY,562494,34475
10/18/14,31630790,100,2862639,LA,680236,71000
10/18/14,31630790,100,2862639,MA,813142,39547
10/18/14,31630790,100,2862639,MD,716102,44110
10/18/14,31630790,100,2862639,ME,150678,34232
10/18/14,31630790,100,2862639,MI,905236,45770
10/18/14,31630790,100,2862639,MN,569126,21576
10/18/14,31630790,100,2862639,MO,683196,26174
10/18/14,31630790,100,2862639,MT,99566,17663
10/18/14,31630790,100,2862639,NC,955010,132923
10/18/14,31630790,100,2862639,ND,85688,20990
10/18/14,31630790,100,2862639,NE,295056,23568
10/18/14,31630790,100,2862639,NH,249082,NA
10/18/14,31630790,100,2862639,NJ,1245512,63089
10/18/14,31630790,100,2862639,NM,225174,24491
10/18/14,31630790,100,2862639,NY,2331138,83697
10/18/14,31630790,100,2862639,OH,747984,83772
10/18/14,31630790,100,2862639,OK,334970,74795
10/18/14,31630790,100,2862639,OR,278188,32559
10/18/14,31630790,100,2862639,PA,1860714,212756
10/18/14,31630790,100,2862639,PR,642160,216593
10/18/14,31630790,100,2862639,RI,220398,23166
10/18/14,31630790,100,2862639,SC,600562,NA
10/18/14,31630790,100,2862639,SD,108718,12977
10/18/14,31630790,100,2862639,TN,654630,98557
10/18/14,31630790,100,2862639,TX,1690682,222088
10/18/14,31630790,100,2862639,VA,738322,61538
10/18/14,31630790,100,2862639,VI,18088,5927
10/18/14,31630790,100,2862639,VT,63712,12904
10/18/14,31630790,100,2862639,WA,334830,21179
10/18/14,31630790,100,2862639,WI,564276,42464
10/15/14,24940694,90,2349706,AR,152690,33723
10/15/14,24940694,90,2349706,AZ,582698,32839
10/15/14,24940694,90,2349706,CA,2459780,NA
10/15/14,24940694,90,2349706,CO,411088,92804
10/15/14,24940694,90,2349706,CT,423450,64444
10/15/14,24940694,90,2349706,DC,73330,6331
10/15/14,24940694,90,2349706,DE,136674,9884
10/15/14,24940694,90,2349706,FL,2311694,255416
10/15/14,24940694,90,2349706,GA,738374,38146
10/15/14,24940694,90,2349706,IA,328776,44924
10/15/14,24940694,90,2349706,ID,201734,18797
10/15/14,24940694,90,2349706,IL,812216,59598
10/15/14,24940694,90,2349706,IN,540206,53127
10/15/14,24940694,90,2349706,KS,239554,13994
10/15/14,24940694,90,2349706,KY,457032,29382
10/15/14,24940694,90,2349706,LA,548800,60089
10/15/14,24940694,90,2349706,MA,573668,32378
10/15/14,24940694,90,2349706,MD,559428,36610
10/15/14,24940694,90,2349706,ME,120098,27558
10/15/14,24940694,90,2349706,MI,695674,39367
10/15/14,24940694,90,2349706,MN,460402,18525
10/15/14,24940694,90,2349706,MO,544528,22820
10/15/14,24940694,90,2349706,MT,88144,15770
10/15/14,24940694,90,2349706,NC,743438,108633
10/15/14,24940694,90,2349706,ND,72712,18600
10/15/14,24940694,90,2349706,NE,243322,20543
10/15/14,24940694,90,2349706,NH,194924,14506
10/15/14,24940694,90,2349706,NJ,1044172,56038
10/15/14,24940694,90,2349706,NM,182436,20361
10/15/14,24940694,90,2349706,NY,1819548,72152
10/15/14,24940694,90,2349706,OH,598912,71582
10/15/14,24940694,90,2349706,OK,262982,59172
10/15/14,24940694,90,2349706,OR,217004,27591
10/15/14,24940694,90,2349706,PA,1391060,167513
10/15/14,24940694,90,2349706,PR,490720,159166
10/15/14,24940694,90,2349706,RI,168780,19091
10/15/14,24940694,90,2349706,SC,478818,104821
10/15/14,24940694,90,2349706,SD,91676,11308
10/15/14,24940694,90,2349706,TN,521462,80287
10/15/14,24940694,90,2349706,TX,1256544,178098
10/15/14,24940694,90,2349706,VA,582064,50250
10/15/14,24940694,90,2349706,VI,14146,4753
10/15/14,24940694,90,2349706,VT,50916,10368
10/15/14,24940694,90,2349706,WA,283526,18605
10/15/14,24940694,90,2349706,WI,460592,37070
10/11/14,26694518,80,2560793,AR,167918,37762
10/11/14,26694518,80,2560793,AZ,618556,35388
10/11/14,26694518,80,2560793,CA,2447584,NA
10/11/14,26694518,80,2560793,CO,437318,100797
10/11/14,26694518,80,2560793,CT,447432,68599
10/11/14,26694518,80,2560793,DC,82288,6870
10/11/14,26694518,80,2560793,DE,152394,11189
10/11/14,26694518,80,2560793,FL,2631604,287253
10/11/14,26694518,80,2560793,GA,797600,41077
10/11/14,26694518,80,2560793,IA,350486,48706
10/11/14,26694518,80,2560793,ID,204706,19150
10/11/14,26694518,80,2560793,IL,819298,59224
10/11/14,26694518,80,2560793,IN,631772,61466
10/11/14,26694518,80,2560793,KS,258806,15018
10/11/14,26694518,80,2560793,KY,503428,31541
10/11/14,26694518,80,2560793,LA,611072,66371
10/11/14,26694518,80,2560793,MA,599332,34116
10/11/14,26694518,80,2560793,MD,627428,40302
10/11/14,26694518,80,2560793,ME,138428,31975
10/11/14,26694518,80,2560793,MI,724552,40121
10/11/14,26694518,80,2560793,MN,477924,19721
10/11/14,26694518,80,2560793,MO,586864,23667
10/11/14,26694518,80,2560793,MT,92788,16612
10/11/14,26694518,80,2560793,NC,829402,119335
10/11/14,26694518,80,2560793,ND,72972,18585
10/11/14,26694518,80,2560793,NE,255012,21552
10/11/14,26694518,80,2560793,NH,220508,15860
10/11/14,26694518,80,2560793,NJ,1035892,58228
10/11/14,26694518,80,2560793,NM,194524,22135
10/11/14,26694518,80,2560793,NY,1868600,73298
10/11/14,26694518,80,2560793,OH,639642,75937
10/11/14,26694518,80,2560793,OK,284136,65184
10/11/14,26694518,80,2560793,OR,214138,27641
10/11/14,26694518,80,2560793,PA,1502686,181712
10/11/14,26694518,80,2560793,PR,599530,191517
10/11/14,26694518,80,2560793,RI,194840,21060
10/11/14,26694518,80,2560793,SC,536526,117720
10/11/14,26694518,80,2560793,SD,94366,11824
10/11/14,26694518,80,2560793,TN,567034,86586
10/11/14,26694518,80,2560793,TX,1356848,189903
10/11/14,26694518,80,2560793,VA,634832,55263
10/11/14,26694518,80,2560793,VI,16996,5741
10/11/14,26694518,80,2560793,VT,58298,12011
